FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop
51790,Staunton city,VA,55.1,20109.0
48171,Gillespie County,TX,64.6,21661.0
47109,McNairy County,TN,60.0,20152.0
05057,Hempstead County,AR,53.2,15992.0
42127,Wayne County,PA,71.5,42996.0
25025,Suffolk County,MA,82.9,672370.0
26105,Mason County,MI,72.5,23240.0
53063,Spokane County,WA,73.7,407945.0
51073,Gloucester County,VA,73.7,29902.0
21037,Campbell County,KY,76.1,74142.0
06023,Humboldt County,CA,74.6,109924.0
55007,Bayfield County,WI,95.0,12431.0
29185,St. Clair County,MO,42.2,7540.0
13305,Wayne County,GA,54.3,22665.0
13057,Cherokee County,GA,61.3,196911.0
02230,Skagway Municipality,AK,78.0,1001.0
08117,Summit County,CO,95.0,25982.0
20193,Thomas County,KS,52.2,5952.0
47141,Putnam County,TN,62.0,63524.0
08015,Chaffee County,CO,71.8,17285.0
23005,Cumberland County,ME,95.0,240993.0
47157,Shelby County,TN,68.5,704412.0
31083,Harlan County,NE,48.4,2673.0
31003,Antelope County,NE,47.1,4812.0
12059,Holmes County,FL,36.7,15624.0
19103,Johnson County,IA,81.8,121138.0
30093,Silver Bow County,MT,71.3,27845.0
17065,Hamilton County,IL,49.6,6343.0
54047,McDowell County,WV,64.7,14027.0
31157,Scotts Bluff County,NE,52.0,26803.0
05135,Sharp County,AR,49.5,13861.0
49009,Daggett County,UT,87.2,736.0
38067,Pembina County,ND,67.5,5403.0
29067,Douglas County,MO,30.5,10276.0
20009,Barton County,KS,54.8,19708.0
08033,Dolores County,CO,51.6,1655.0
46109,Roberts County,SD,93.9,7349.0
55073,Marathon County,WI,71.7,104968.0
08121,Washington County,CO,39.8,3811.0
72009,Aibonito Municipio,PR,95.0,18166.0
45083,Spartanburg County,SC,54.1,245973.0
55017,Chippewa County,WI,68.0,50522.0
48109,Culberson County,TX,62.8,1685.0
46111,Sanborn County,SD,70.9,1759.0
17041,Douglas County,IL,61.0,14660.0
25005,Bristol County,MA,77.9,449241.0
23003,Aroostook County,ME,79.3,54809.0
30101,Toole County,MT,57.0,3753.0
29035,Carter County,MO,42.3,4603.0
05065,Izard County,AR,49.4,11181.0
19015,Boone County,IA,74.8,20698.0
42051,Fayette County,PA,69.5,104556.0
16025,Camas County,ID,53.9,862.0
48243,Jeff Davis County,TX,50.8,2119.0
51600,Fairfax city,VA,83.1,18113.0
54033,Harrison County,WV,62.5,53009.0
19101,Jefferson County,IA,54.9,15472.0
18043,Floyd County,IN,68.4,60795.0
30065,Musselshell County,MT,41.8,3778.0
72083,Las Marias Municipio,PR,92.7,6401.0
21089,Greenup County,KY,63.7,27596.0
40045,Ellis County,OK,44.9,2981.0
53073,Whatcom County,WA,82.4,185293.0
55109,St. Croix County,WI,61.5,68499.0
20105,Lincoln County,KS,54.5,2318.0
53041,Lewis County,WA,62.1,63499.0
38101,Ward County,ND,63.7,51571.0
26113,Missaukee County,MI,61.2,11658.0
16021,Boundary County,ID,44.5,9429.0
20201,Washington County,KS,66.5,4182.0
45009,Bamberg County,SC,60.5,11424.0
25017,Middlesex County,MA,89.7,1296083.0
72067,Hormigueros Municipio,PR,86.7,13136.0
42023,Cameron County,PA,65.1,3661.0
42079,Luzerne County,PA,75.8,254741.0
08083,Montezuma County,CO,83.0,20524.0
45073,Oconee County,SC,54.6,63765.0
06019,Fresno County,CA,75.3,717248.0
31175,Valley County,NE,41.5,3208.0
13091,Dodge County,GA,42.0,16643.0
54051,Marshall County,WV,54.0,24696.0
36065,Oneida County,NY,73.8,179973.0
39113,Montgomery County,OH,67.5,414980.0
36061,New York County,NY,95.0,1396422.0
36111,Ulster County,NY,82.0,146629.0
28013,Calhoun County,MS,56.7,11030.0
37175,Transylvania County,NC,69.7,29099.0
39075,Holmes County,OH,25.5,30479.0
21209,Scott County,KY,67.1,42718.0
28065,Jefferson Davis County,MS,53.4,8919.0
72109,Patillas Municipio,PR,87.9,13449.0
54055,Mercer County,WV,66.1,46591.0
51053,Dinwiddie County,VA,57.9,22866.0
04025,Yavapai County,AZ,58.5,197624.0
01023,Choctaw County,AL,81.0,10109.0
13033,Burke County,GA,71.8,16641.0
26121,Muskegon County,MI,67.3,133824.0
13095,Dougherty County,GA,60.5,67169.0
28133,Sunflower County,MS,63.6,19671.0
06107,Tulare County,CA,69.2,324089.0
51685,Manassas Park city,VA,52.0,13538.0
26115,Monroe County,MI,69.5,118767.0
26157,Tuscola County,MI,55.4,41651.0
20125,Montgomery County,KS,57.5,24261.0
29003,Andrew County,MO,48.9,13653.0
18173,Warrick County,IN,75.7,48228.0
22123,West Carroll Parish,LA,51.4,8412.0
23029,Washington County,ME,85.9,25458.0
36037,Genesee County,NY,70.4,45674.0
21223,Trimble County,KY,53.2,6628.0
54025,Greenbrier County,WV,65.3,27900.0
06021,Glenn County,CA,68.7,20833.0
20115,Marion County,KS,59.8,9378.0
21213,Simpson County,KY,63.6,14162.0
01101,Montgomery County,AL,64.8,173598.0
49045,Tooele County,UT,74.2,49027.0
55081,Monroe County,WI,67.2,34583.0
51027,Buchanan County,VA,55.7,17365.0
72047,Corozal Municipio,PR,89.6,25956.0
31057,Dundy County,NE,46.4,1387.0
55091,Pepin County,WI,58.4,5768.0
35031,McKinley County,NM,95.0,51282.0
